example_id,source_lang,target_lang,source_text,target_text,domain,register,source_type,source_name,source_url,license,translator,review_status,notes
fra-lin-028270,fra,lin,Je ne vous en empêche pas.,,,,,,,CC-BY-4.0,,,
fra-lin-028271,fra,lin,Je ne suis pas sûr d'être d'accord.,,,,,,,CC-BY-4.0,,,
fra-lin-028272,fra,lin,Je ne suis pas sûre d'être d'accord.,,,,,,,CC-BY-4.0,,,
fra-lin-028273,fra,lin,Je n'en suis plus sûr.,,,,,,,CC-BY-4.0,,,
fra-lin-028274,fra,lin,Je n'en suis plus sûre.,,,,,,,CC-BY-4.0,,,
fra-lin-028275,fra,lin,Je ne vais pas prendre parti.,,,,,,,CC-BY-4.0,,,
fra-lin-028276,fra,lin,Je ne suis pas cynique à ce point-là.,,,,,,,CC-BY-4.0,,,
fra-lin-028277,fra,lin,Je ne suis pas si préoccupé.,,,,,,,CC-BY-4.0,,,
fra-lin-028278,fra,lin,Je ne suis pas si préoccupée.,,,,,,,CC-BY-4.0,,,
fra-lin-028279,fra,lin,Je ne vais pas faire demi-tour.,,,,,,,CC-BY-4.0,,,
fra-lin-028280,fra,lin,Je ne suis pas très patient.,,,,,,,CC-BY-4.0,,,
fra-lin-028281,fra,lin,Je ne suis pas très patiente.,,,,,,,CC-BY-4.0,,,
fra-lin-028282,fra,lin,Je ne vais pas porter ça.,,,,,,,CC-BY-4.0,,,
fra-lin-028283,fra,lin,Je ne suis pas ton frère.,,,,,,,CC-BY-4.0,,,
fra-lin-028284,fra,lin,Je ne suis pas votre frère.,,,,,,,CC-BY-4.0,,,
fra-lin-028285,fra,lin,Je ne suis pas ton serviteur.,,,,,,,CC-BY-4.0,,,
fra-lin-028286,fra,lin,Je ne suis pas ton professeur.,,,,,,,CC-BY-4.0,,,
fra-lin-028287,fra,lin,Je suis souvent en difficulté.,,,,,,,CC-BY-4.0,,,
fra-lin-028288,fra,lin,J'engage des poursuites.,,,,,,,CC-BY-4.0,,,
fra-lin-028289,fra,lin,Je suis en train d'engager des poursuites.,,,,,,,CC-BY-4.0,,,
fra-lin-028290,fra,lin,Je suis fière de vous tous.,,,,,,,CC-BY-4.0,,,
fra-lin-028291,fra,lin,Je suis fière de vous toutes.,,,,,,,CC-BY-4.0,,,
fra-lin-028292,fra,lin,Je suis fier de vous tous.,,,,,,,CC-BY-4.0,,,
fra-lin-028293,fra,lin,Je suis fier de vous toutes.,,,,,,,CC-BY-4.0,,,
fra-lin-028294,fra,lin,Je suis prêt si tu l'es.,,,,,,,CC-BY-4.0,,,
fra-lin-028295,fra,lin,Je suis prête si tu l'es.,,,,,,,CC-BY-4.0,,,
fra-lin-028296,fra,lin,Je suis prêt si vous l'êtes.,,,,,,,CC-BY-4.0,,,
fra-lin-028297,fra,lin,Je suis prête si vous l'êtes.,,,,,,,CC-BY-4.0,,,
fra-lin-028298,fra,lin,"Je suis très occupée, Tom.",,,,,,,CC-BY-4.0,,,
fra-lin-028299,fra,lin,"Je suis très occupé, Tom.",,,,,,,CC-BY-4.0,,,
fra-lin-028300,fra,lin,Je suis juste derrière lui.,,,,,,,CC-BY-4.0,,,
fra-lin-028301,fra,lin,Je me trouve juste derrière lui.,,,,,,,CC-BY-4.0,,,
fra-lin-028302,fra,lin,Je suis juste derrière toi.,,,,,,,CC-BY-4.0,,,
fra-lin-028303,fra,lin,Je suis juste derrière vous.,,,,,,,CC-BY-4.0,,,
fra-lin-028304,fra,lin,Je me trouve juste derrière toi.,,,,,,,CC-BY-4.0,,,
fra-lin-028305,fra,lin,Je me trouve juste derrière vous.,,,,,,,CC-BY-4.0,,,
fra-lin-028306,fra,lin,Je suis juste à ton côté.,,,,,,,CC-BY-4.0,,,
fra-lin-028307,fra,lin,Je suis plus petit que lui.,,,,,,,CC-BY-4.0,,,
fra-lin-028308,fra,lin,Je suis plus petit que toi.,,,,,,,CC-BY-4.0,,,
fra-lin-028309,fra,lin,Je suis plus petite que vous.,,,,,,,CC-BY-4.0,,,
fra-lin-028310,fra,lin,Je suis plus petit que vous.,,,,,,,CC-BY-4.0,,,
fra-lin-028311,fra,lin,Je n'en peux plus de me battre.,,,,,,,CC-BY-4.0,,,
fra-lin-028312,fra,lin,Je n'en peux plus de combattre.,,,,,,,CC-BY-4.0,,,
fra-lin-028313,fra,lin,J'en ai ras-le-bol des réunions.,,,,,,,CC-BY-4.0,,,
fra-lin-028314,fra,lin,J'en ai marre de cette guerre.,,,,,,,CC-BY-4.0,,,
fra-lin-028315,fra,lin,Je suis plus intelligent que toi.,,,,,,,CC-BY-4.0,,,
fra-lin-028316,fra,lin,Je suis plus intelligente que toi.,,,,,,,CC-BY-4.0,,,
fra-lin-028317,fra,lin,Je suis plus intelligent que vous.,,,,,,,CC-BY-4.0,,,
fra-lin-028318,fra,lin,Je suis plus intelligente que vous.,,,,,,,CC-BY-4.0,,,
fra-lin-028319,fra,lin,Je suis plus élégant que toi.,,,,,,,CC-BY-4.0,,,
fra-lin-028320,fra,lin,Je suis plus élégante que toi.,,,,,,,CC-BY-4.0,,,
fra-lin-028321,fra,lin,Je suis plus élégant que vous.,,,,,,,CC-BY-4.0,,,
fra-lin-028322,fra,lin,Je suis plus élégante que vous.,,,,,,,CC-BY-4.0,,,
fra-lin-028323,fra,lin,Je suis plus dégourdi que toi.,,,,,,,CC-BY-4.0,,,
fra-lin-028324,fra,lin,Je suis plus dégourdie que toi.,,,,,,,CC-BY-4.0,,,
fra-lin-028325,fra,lin,Je suis plus dégourdi que vous.,,,,,,,CC-BY-4.0,,,
fra-lin-028326,fra,lin,Je suis plus dégourdie que vous.,,,,,,,CC-BY-4.0,,,
fra-lin-028327,fra,lin,Je suis plus vif que toi.,,,,,,,CC-BY-4.0,,,
fra-lin-028328,fra,lin,Je suis plus vif que vous.,,,,,,,CC-BY-4.0,,,
fra-lin-028329,fra,lin,Je suis plus vive que toi.,,,,,,,CC-BY-4.0,,,
fra-lin-028330,fra,lin,Je suis plus vive que vous.,,,,,,,CC-BY-4.0,,,
fra-lin-028331,fra,lin,Je suis plus astucieux que vous.,,,,,,,CC-BY-4.0,,,
fra-lin-028332,fra,lin,Je suis plus astucieuse que vous.,,,,,,,CC-BY-4.0,,,
fra-lin-028333,fra,lin,Je suis plus astucieux que toi.,,,,,,,CC-BY-4.0,,,
fra-lin-028334,fra,lin,Je suis plus astucieuse que toi.,,,,,,,CC-BY-4.0,,,
fra-lin-028335,fra,lin,Je suis désolé d'avoir blessé Tom.,,,,,,,CC-BY-4.0,,,
fra-lin-028336,fra,lin,Je suis désolé de t'avoir blessé.,,,,,,,CC-BY-4.0,,,
fra-lin-028337,fra,lin,Je suis désolée de t'avoir blessé.,,,,,,,CC-BY-4.0,,,
fra-lin-028338,fra,lin,Je suis désolée de t'avoir blessée.,,,,,,,CC-BY-4.0,,,
fra-lin-028339,fra,lin,Je suis désolé de t'avoir blessée.,,,,,,,CC-BY-4.0,,,
fra-lin-028340,fra,lin,Je suis désolé de vous avoir blessée.,,,,,,,CC-BY-4.0,,,
fra-lin-028341,fra,lin,Je suis désolé de vous avoir blessé.,,,,,,,CC-BY-4.0,,,
fra-lin-028342,fra,lin,Je suis désolée de vous avoir blessé.,,,,,,,CC-BY-4.0,,,
fra-lin-028343,fra,lin,Je suis désolée de vous avoir blessée.,,,,,,,CC-BY-4.0,,,
fra-lin-028344,fra,lin,Je suis désolé de vous avoir blessés.,,,,,,,CC-BY-4.0,,,
fra-lin-028345,fra,lin,Je suis désolée de vous avoir blessés.,,,,,,,CC-BY-4.0,,,
fra-lin-028346,fra,lin,Je suis désolée de vous avoir blessées.,,,,,,,CC-BY-4.0,,,
fra-lin-028347,fra,lin,Je suis désolé de vous avoir blessées.,,,,,,,CC-BY-4.0,,,
fra-lin-028348,fra,lin,Je suis désolé de t'avoir tiré dessus.,,,,,,,CC-BY-4.0,,,
fra-lin-028349,fra,lin,Je suis désolée de vous avoir tiré dessus.,,,,,,,CC-BY-4.0,,,
fra-lin-028350,fra,lin,Je suis désolé d'entendre ça.,,,,,,,CC-BY-4.0,,,
fra-lin-028351,fra,lin,Je reste avec toi.,,,,,,,CC-BY-4.0,,,
fra-lin-028352,fra,lin,Je suis toujours furieux après elle.,,,,,,,CC-BY-4.0,,,
fra-lin-028353,fra,lin,Je suis sûr qu'ils vont gagner.,,,,,,,CC-BY-4.0,,,
fra-lin-028354,fra,lin,Je suis sûr qu'elles vont gagner.,,,,,,,CC-BY-4.0,,,
fra-lin-028355,fra,lin,Je suis épouvantable en math.,,,,,,,CC-BY-4.0,,,
fra-lin-028356,fra,lin,J'en ai assez de me disputer.,,,,,,,CC-BY-4.0,,,
fra-lin-028357,fra,lin,Je suis fatigué de danser.,,,,,,,CC-BY-4.0,,,
fra-lin-028358,fra,lin,Je suis fatiguée de danser.,,,,,,,CC-BY-4.0,,,
fra-lin-028359,fra,lin,J'en ai assez d'attendre.,,,,,,,CC-BY-4.0,,,
fra-lin-028360,fra,lin,Je suis fatiguée d'écrire.,,,,,,,CC-BY-4.0,,,
fra-lin-028361,fra,lin,Je suis trop vieux pour ça.,,,,,,,CC-BY-4.0,,,
fra-lin-028362,fra,lin,Je suis trop vieille pour ça.,,,,,,,CC-BY-4.0,,,
fra-lin-028363,fra,lin,Je suis complètement embrouillé.,,,,,,,CC-BY-4.0,,,
fra-lin-028364,fra,lin,Je suis complètement embrouillée.,,,,,,,CC-BY-4.0,,,
fra-lin-028365,fra,lin,Je ne suis pas utile ici.,,,,,,,CC-BY-4.0,,,
fra-lin-028366,fra,lin,Je suis très à l'aise.,,,,,,,CC-BY-4.0,,,
fra-lin-028367,fra,lin,Je suis très seul ici.,,,,,,,CC-BY-4.0,,,
fra-lin-028368,fra,lin,Je regarde un film.,,,,,,,CC-BY-4.0,,,
fra-lin-028369,fra,lin,Cela m'inquiète.,,,,,,,CC-BY-4.0,,,
fra-lin-028370,fra,lin,J'écris une lettre.,,,,,,,CC-BY-4.0,,,
fra-lin-028371,fra,lin,Je suis ton meilleur ami.,,,,,,,CC-BY-4.0,,,
fra-lin-028372,fra,lin,Je suis votre meilleur ami.,,,,,,,CC-BY-4.0,,,
fra-lin-028373,fra,lin,Je suis votre plus grand fan.,,,,,,,CC-BY-4.0,,,
fra-lin-028374,fra,lin,Je suis ton plus grand fan.,,,,,,,CC-BY-4.0,,,
fra-lin-028375,fra,lin,Je l'ai déjà faite.,,,,,,,CC-BY-4.0,,,
fra-lin-028376,fra,lin,Je l'ai déjà lu.,,,,,,,CC-BY-4.0,,,
fra-lin-028377,fra,lin,Je l'ai déjà lue.,,,,,,,CC-BY-4.0,,,
fra-lin-028378,fra,lin,J'y ai été une fois.,,,,,,,CC-BY-4.0,,,
fra-lin-028379,fra,lin,Je l'ai ramené.,,,,,,,CC-BY-4.0,,,
fra-lin-028380,fra,lin,Je me suis beaucoup amélioré.,,,,,,,CC-BY-4.0,,,
fra-lin-028381,fra,lin,Je me suis beaucoup améliorée.,,,,,,,CC-BY-4.0,,,
fra-lin-028382,fra,lin,J'ai apprécié mon séjour.,,,,,,,CC-BY-4.0,,,
fra-lin-028383,fra,lin,J'ai fini de manger.,,,,,,,CC-BY-4.0,,,
fra-lin-028384,fra,lin,J'ai trouvé un nouveau travail.,,,,,,,CC-BY-4.0,,,
fra-lin-028385,fra,lin,J'ai une bonne idée.,,,,,,,CC-BY-4.0,,,
fra-lin-028386,fra,lin,J'ai un stimulateur cardiaque.,,,,,,,CC-BY-4.0,,,
fra-lin-028387,fra,lin,Il me faut aller chez moi.,,,,,,,CC-BY-4.0,,,
fra-lin-028388,fra,lin,J'ai eu une semaine chargée.,,,,,,,CC-BY-4.0,,,
fra-lin-028389,fra,lin,J'ai eu une journée difficile.,,,,,,,CC-BY-4.0,,,
fra-lin-028390,fra,lin,Je l'ai entendu auparavant.,,,,,,,CC-BY-4.0,,,
fra-lin-028391,fra,lin,J'ai entendu la rumeur.,,,,,,,CC-BY-4.0,,,
fra-lin-028392,fra,lin,J'ai appris à cuisiner.,,,,,,,CC-BY-4.0,,,
fra-lin-028393,fra,lin,J'ai perdu ma clé de voiture.,,,,,,,CC-BY-4.0,,,
fra-lin-028394,fra,lin,J'ai perdu ma dignité.,,,,,,,CC-BY-4.0,,,
fra-lin-028395,fra,lin,J'ai perdu mon plombage.,,,,,,,CC-BY-4.0,,,
fra-lin-028396,fra,lin,Je me suis décidé.,,,,,,,CC-BY-4.0,,,
fra-lin-028397,fra,lin,Je n'ai rien à donner.,,,,,,,CC-BY-4.0,,,
fra-lin-028398,fra,lin,Je l'ai également reçu.,,,,,,,CC-BY-4.0,,,
fra-lin-028399,fra,lin,Je l'ai également reçue.,,,,,,,CC-BY-4.0,,,
fra-lin-028400,fra,lin,Je l'ai dit à la police.,,,,,,,CC-BY-4.0,,,
fra-lin-028401,fra,lin,J'ai gagné le premier prix !,,,,,,,CC-BY-4.0,,,
fra-lin-028402,fra,lin,J'ai travaillé avec Tom.,,,,,,,CC-BY-4.0,,,
fra-lin-028403,fra,lin,Si seulement il avait su !,,,,,,,CC-BY-4.0,,,
fra-lin-028404,fra,lin,Ignore la demande de Tom.,,,,,,,CC-BY-4.0,,,
fra-lin-028405,fra,lin,Ignorez la requête de Tom.,,,,,,,CC-BY-4.0,,,
fra-lin-028406,fra,lin,"C'est chiant, hein ?",,,,,,,CC-BY-4.0,,,
fra-lin-028407,fra,lin,"C'est agaçant, n'est-ce pas ?",,,,,,,CC-BY-4.0,,,
fra-lin-028408,fra,lin,Est-ce que Tom embrasse bien ?,,,,,,,CC-BY-4.0,,,
fra-lin-028409,fra,lin,Tom est-il sur le point de chanter ?,,,,,,,CC-BY-4.0,,,
fra-lin-028410,fra,lin,Tom joue encore ?,,,,,,,CC-BY-4.0,,,
fra-lin-028411,fra,lin,Quelqu'un d'autre vient-il ?,,,,,,,CC-BY-4.0,,,
fra-lin-028412,fra,lin,Qui que ce soit d'autre s'y rend-il ?,,,,,,,CC-BY-4.0,,,
fra-lin-028413,fra,lin,Est-ce que le vol 23 est à l'heure ?,,,,,,,CC-BY-4.0,,,
fra-lin-028414,fra,lin,Son pouls est-il régulier ?,,,,,,,CC-BY-4.0,,,
fra-lin-028415,fra,lin,Est-ce un travail difficile ?,,,,,,,CC-BY-4.0,,,
fra-lin-028416,fra,lin,Est-ce qu'il fait chaud là-bas ?,,,,,,,CC-BY-4.0,,,
fra-lin-028417,fra,lin,Est-ce d'argent dont tu as besoin ?,,,,,,,CC-BY-4.0,,,
fra-lin-028418,fra,lin,Est-ce d'argent dont vous avez besoin ?,,,,,,,CC-BY-4.0,,,
fra-lin-028419,fra,lin,Ma réponse est-elle correcte ?,,,,,,,CC-BY-4.0,,,
fra-lin-028420,fra,lin,Ma réponse est-elle juste ?,,,,,,,CC-BY-4.0,,,
fra-lin-028421,fra,lin,Ma réponse est-elle bonne ?,,,,,,,CC-BY-4.0,,,
fra-lin-028422,fra,lin,Est-elle jolie fille ?,,,,,,,CC-BY-4.0,,,
fra-lin-028423,fra,lin,Confectionne-t-elle une poupée ?,,,,,,,CC-BY-4.0,,,
fra-lin-028424,fra,lin,Est-ce une nouvelle veste ?,,,,,,,CC-BY-4.0,,,
fra-lin-028425,fra,lin,C'est une blague de plus ?,,,,,,,CC-BY-4.0,,,
fra-lin-028426,fra,lin,Est-ce de la musique ce que j'entends ?,,,,,,,CC-BY-4.0,,,
fra-lin-028427,fra,lin,Est-ce possible maintenant ?,,,,,,,CC-BY-4.0,,,
fra-lin-028428,fra,lin,Est-ce déraisonnable ?,,,,,,,CC-BY-4.0,,,
fra-lin-028429,fra,lin,Est-ce là votre vélo ?,,,,,,,CC-BY-4.0,,,
fra-lin-028430,fra,lin,Est-ce ton professeur ?,,,,,,,CC-BY-4.0,,,
fra-lin-028431,fra,lin,Le chat se porte-t-il bien ?,,,,,,,CC-BY-4.0,,,
fra-lin-028432,fra,lin,Le chat va-t-il bien ?,,,,,,,CC-BY-4.0,,,
fra-lin-028433,fra,lin,Y a-t-il un horaire ?,,,,,,,CC-BY-4.0,,,
fra-lin-028434,fra,lin,Y a-t-il un programme ?,,,,,,,CC-BY-4.0,,,
fra-lin-028435,fra,lin,Y a-t-il un traitement ?,,,,,,,CC-BY-4.0,,,
fra-lin-028436,fra,lin,Quelqu'un d'autre est-il là ?,,,,,,,CC-BY-4.0,,,
fra-lin-028437,fra,lin,Y a-t-il quelqu'un d'autre ?,,,,,,,CC-BY-4.0,,,
fra-lin-028438,fra,lin,Quiconque est-il ici ?,,,,,,,CC-BY-4.0,,,
fra-lin-028439,fra,lin,Quiconque se trouve-t-il ici ?,,,,,,,CC-BY-4.0,,,
fra-lin-028440,fra,lin,Tout cela est-il réel ?,,,,,,,CC-BY-4.0,,,
fra-lin-028441,fra,lin,Tout ceci est-il réel ?,,,,,,,CC-BY-4.0,,,
fra-lin-028442,fra,lin,Est-ce tout ce qu'il y a ?,,,,,,,CC-BY-4.0,,,
fra-lin-028443,fra,lin,Est-ce du bœuf ou du porc ?,,,,,,,CC-BY-4.0,,,
fra-lin-028444,fra,lin,Est-ce là suffisamment d'argent ?,,,,,,,CC-BY-4.0,,,
fra-lin-028445,fra,lin,Est-ce là du bon anglais ?,,,,,,,CC-BY-4.0,,,
fra-lin-028446,fra,lin,Ce crayon est-il le tien ?,,,,,,,CC-BY-4.0,,,
fra-lin-028447,fra,lin,Ce crayon est-il le vôtre ?,,,,,,,CC-BY-4.0,,,
fra-lin-028448,fra,lin,Est-ce ta bicyclette ?,,,,,,,CC-BY-4.0,,,
fra-lin-028449,fra,lin,Est-ce que c'est ta bicyclette ?,,,,,,,CC-BY-4.0,,,
fra-lin-028450,fra,lin,Est-ce ton opinion ?,,,,,,,CC-BY-4.0,,,
fra-lin-028451,fra,lin,Est-ce que ton coffre est fermé à clé ?,,,,,,,CC-BY-4.0,,,
fra-lin-028452,fra,lin,N'est-il pas un peu jeune ?,,,,,,,CC-BY-4.0,,,
fra-lin-028453,fra,lin,N'est-ce pas horripilant ?,,,,,,,CC-BY-4.0,,,
fra-lin-028454,fra,lin,N'est-ce pas exaspérant ?,,,,,,,CC-BY-4.0,,,
fra-lin-028455,fra,lin,N'est-ce pas le chapeau de Tom ?,,,,,,,CC-BY-4.0,,,
fra-lin-028456,fra,lin,N'est-ce pas merveilleux ?,,,,,,,CC-BY-4.0,,,
fra-lin-028457,fra,lin,Ceci n'est-il pas merveilleux ?,,,,,,,CC-BY-4.0,,,
fra-lin-028458,fra,lin,Ça nous affecte tous.,,,,,,,CC-BY-4.0,,,
fra-lin-028459,fra,lin,Ça affecte l'ensemble d'entre nous.,,,,,,,CC-BY-4.0,,,
fra-lin-028460,fra,lin,Il m'appartient désormais.,,,,,,,CC-BY-4.0,,,
fra-lin-028461,fra,lin,C'est une sensation vraiment bonne.,,,,,,,CC-BY-4.0,,,
fra-lin-028462,fra,lin,C'était comme un rêve.,,,,,,,CC-BY-4.0,,,
fra-lin-028463,fra,lin,Ça luit dans l'obscurité.,,,,,,,CC-BY-4.0,,,
fra-lin-028464,fra,lin,Ça devait être enlevé.,,,,,,,CC-BY-4.0,,,
fra-lin-028465,fra,lin,Aujourd'hui c'est jour de paie.,,,,,,,CC-BY-4.0,,,
fra-lin-028466,fra,lin,Il pleut à peine.,,,,,,,CC-BY-4.0,,,
fra-lin-028467,fra,lin,Elle est dans la cuisine.,,,,,,,CC-BY-4.0,,,
fra-lin-028468,fra,lin,C'est en quelque sorte joli.,,,,,,,CC-BY-4.0,,,
fra-lin-028469,fra,lin,Ça ne te fait pas du bien.,,,,,,,CC-BY-4.0,,,
fra-lin-028470,fra,lin,Ça ne vous fait pas du bien.,,,,,,,CC-BY-4.0,,,
fra-lin-028471,fra,lin,Ça ne te fait pas de bien.,,,,,,,CC-BY-4.0,,,
fra-lin-028472,fra,lin,Ça ne vous fait pas de bien.,,,,,,,CC-BY-4.0,,,
fra-lin-028473,fra,lin,C'est de grande valeur.,,,,,,,CC-BY-4.0,,,
fra-lin-028474,fra,lin,On doit s'y attendre.,,,,,,,CC-BY-4.0,,,
fra-lin-028475,fra,lin,Il fait très froid ici.,,,,,,,CC-BY-4.0,,,
fra-lin-028476,fra,lin,"Aujourd'hui, il fait très chaud.",,,,,,,CC-BY-4.0,,,
fra-lin-028477,fra,lin,Cela ressemblait à une arme à feu.,,,,,,,CC-BY-4.0,,,
fra-lin-028478,fra,lin,Cela a l'air fascinant.,,,,,,,CC-BY-4.0,,,
fra-lin-028479,fra,lin,Ça te va bien.,,,,,,,CC-BY-4.0,,,
fra-lin-028480,fra,lin,Ça ressemble à un œuf.,,,,,,,CC-BY-4.0,,,
fra-lin-028481,fra,lin,Ça a l'air vraiment bien.,,,,,,,CC-BY-4.0,,,
fra-lin-028482,fra,lin,Ça a l'air vraiment bon.,,,,,,,CC-BY-4.0,,,
fra-lin-028483,fra,lin,Ça paraît vraiment bien.,,,,,,,CC-BY-4.0,,,
fra-lin-028484,fra,lin,Ça paraît vraiment bon.,,,,,,,CC-BY-4.0,,,
fra-lin-028485,fra,lin,Cela me rend si heureux.,,,,,,,CC-BY-4.0,,,
fra-lin-028486,fra,lin,Cela me rend si heureuse.,,,,,,,CC-BY-4.0,,,
fra-lin-028487,fra,lin,Il pourrait pleuvoir demain.,,,,,,,CC-BY-4.0,,,
fra-lin-028488,fra,lin,Ça veut dire beaucoup de choses pour moi.,,,,,,,CC-BY-4.0,,,
fra-lin-028489,fra,lin,Ça n'a plus d'importance.,,,,,,,CC-BY-4.0,,,
fra-lin-028490,fra,lin,C'est seulement 10 dollars !,,,,,,,CC-BY-4.0,,,
fra-lin-028491,fra,lin,Ça paie d'être poli.,,,,,,,CC-BY-4.0,,,
fra-lin-028492,fra,lin,Il a plu pendant une semaine.,,,,,,,CC-BY-4.0,,,
fra-lin-028493,fra,lin,Cela s'est vraiment passé.,,,,,,,CC-BY-4.0,,,
fra-lin-028494,fra,lin,Ça semble intéressant.,,,,,,,CC-BY-4.0,,,
fra-lin-028495,fra,lin,Ça a l'air intéressant.,,,,,,,CC-BY-4.0,,,
fra-lin-028496,fra,lin,Ça semble assez sécurisant.,,,,,,,CC-BY-4.0,,,
fra-lin-028497,fra,lin,Ça me convient.,,,,,,,CC-BY-4.0,,,
fra-lin-028498,fra,lin,Ça me semble bon.,,,,,,,CC-BY-4.0,,,
fra-lin-028499,fra,lin,Le goût est parfait.,,,,,,,CC-BY-4.0,,,
fra-lin-028500,fra,lin,Ça a pris une demi-heure.,,,,,,,CC-BY-4.0,,,
fra-lin-028501,fra,lin,C'était une fausse alarme.,,,,,,,CC-BY-4.0,,,
fra-lin-028502,fra,lin,C'était une bonne réponse.,,,,,,,CC-BY-4.0,,,
fra-lin-028503,fra,lin,C'était un bon choix.,,,,,,,CC-BY-4.0,,,
fra-lin-028504,fra,lin,Ce fut un énorme soulagement.,,,,,,,CC-BY-4.0,,,
fra-lin-028505,fra,lin,C'était une longue lettre.,,,,,,,CC-BY-4.0,,,
fra-lin-028506,fra,lin,C'était une nuit calme.,,,,,,,CC-BY-4.0,,,
fra-lin-028507,fra,lin,Ce fut une idée stupide.,,,,,,,CC-BY-4.0,,,
fra-lin-028508,fra,lin,Ça a été une idée stupide.,,,,,,,CC-BY-4.0,,,
fra-lin-028509,fra,lin,C'était un travail fastidieux.,,,,,,,CC-BY-4.0,,,
fra-lin-028510,fra,lin,Tout ça était un gros mensonge.,,,,,,,CC-BY-4.0,,,
fra-lin-028511,fra,lin,Ce fut une semaine atroce.,,,,,,,CC-BY-4.0,,,
fra-lin-028512,fra,lin,Ça a été une semaine atroce.,,,,,,,CC-BY-4.0,,,
fra-lin-028513,fra,lin,C'était terriblement amusant.,,,,,,,CC-BY-4.0,,,
fra-lin-028514,fra,lin,C'était décevant.,,,,,,,CC-BY-4.0,,,
fra-lin-028515,fra,lin,C'était réconfortant.,,,,,,,CC-BY-4.0,,,
fra-lin-028516,fra,lin,Ce fut son meilleur temps.,,,,,,,CC-BY-4.0,,,
fra-lin-028517,fra,lin,Ça a été son meilleur temps.,,,,,,,CC-BY-4.0,,,
fra-lin-028518,fra,lin,C'était de sa propre faute.,,,,,,,CC-BY-4.0,,,
fra-lin-028519,fra,lin,C'était plutôt bizarre.,,,,,,,CC-BY-4.0,,,
fra-lin-028520,fra,lin,Il était temps de partir.,,,,,,,CC-BY-4.0,,,
fra-lin-028521,fra,lin,C'était très romantique.,,,,,,,CC-BY-4.0,,,
fra-lin-028522,fra,lin,Ce n'était pas un gros problème.,,,,,,,CC-BY-4.0,,,
fra-lin-028523,fra,lin,Ça s'est passé comme prévu.,,,,,,,CC-BY-4.0,,,
fra-lin-028524,fra,lin,Ça s'est déroulé sans problème.,,,,,,,CC-BY-4.0,,,
fra-lin-028525,fra,lin,Il fera bientôt sombre.,,,,,,,CC-BY-4.0,,,
fra-lin-028526,fra,lin,Ça serait trop facile.,,,,,,,CC-BY-4.0,,,
fra-lin-028527,fra,lin,Ça va me coûter mon poste.,,,,,,,CC-BY-4.0,,,
fra-lin-028528,fra,lin,C'est efficace à quatre-vingt-dix-neuf virgule neuf pour cent.,,,,,,,CC-BY-4.0,,,
fra-lin-028529,fra,lin,C'est efficace à nonante-neuf virgule neuf pour cent.,,,,,,,CC-BY-4.0,,,
fra-lin-028530,fra,lin,C'est une belle journée !,,,,,,,CC-BY-4.0,,,
fra-lin-028531,fra,lin,C'est un beau travail.,,,,,,,CC-BY-4.0,,,
fra-lin-028532,fra,lin,C'est une totale imposture.,,,,,,,CC-BY-4.0,,,
fra-lin-028533,fra,lin,C'est un problème complexe.,,,,,,,CC-BY-4.0,,,
fra-lin-028534,fra,lin,C'est un indice très révélateur.,,,,,,,CC-BY-4.0,,,
fra-lin-028535,fra,lin,C'est un secret familial.,,,,,,,CC-BY-4.0,,,
fra-lin-028536,fra,lin,C'est un secret de famille.,,,,,,,CC-BY-4.0,,,
fra-lin-028537,fra,lin,C'est un travail à temps plein.,,,,,,,CC-BY-4.0,,,
fra-lin-028538,fra,lin,Bonne question.,,,,,,,CC-BY-4.0,,,
fra-lin-028539,fra,lin,Il s'agit d'une tempête géante.,,,,,,,CC-BY-4.0,,,
fra-lin-028540,fra,lin,C'est de la tarte.,,,,,,,CC-BY-4.0,,,
fra-lin-028541,fra,lin,C'est du gâteau.,,,,,,,CC-BY-4.0,,,
fra-lin-028542,fra,lin,Comme dans du beurre.,,,,,,,CC-BY-4.0,,,
fra-lin-028543,fra,lin,C'est un petit problème.,,,,,,,CC-BY-4.0,,,
fra-lin-028544,fra,lin,C'est une perte de temps.,,,,,,,CC-BY-4.0,,,
fra-lin-028545,fra,lin,C'est contraire à la loi.,,,,,,,CC-BY-4.0,,,
fra-lin-028546,fra,lin,C'est du chinois.,,,,,,,CC-BY-4.0,,,
fra-lin-028547,fra,lin,Tout est question d'argent.,,,,,,,CC-BY-4.0,,,
fra-lin-028548,fra,lin,C'est tout fait sur mesure.,,,,,,,CC-BY-4.0,,,
fra-lin-028549,fra,lin,C'est plié pour nous.,,,,,,,CC-BY-4.0,,,
fra-lin-028550,fra,lin,C'est terminé pour nous.,,,,,,,CC-BY-4.0,,,
fra-lin-028551,fra,lin,"Pour nous, tout est fini.",,,,,,,CC-BY-4.0,,,
fra-lin-028552,fra,lin,Tout est si désespéré.,,,,,,,CC-BY-4.0,,,
fra-lin-028553,fra,lin,Tout est très simple.,,,,,,,CC-BY-4.0,,,
fra-lin-028554,fra,lin,C'est une victoire facile.,,,,,,,CC-BY-4.0,,,
fra-lin-028555,fra,lin,C'est un cas extrême.,,,,,,,CC-BY-4.0,,,
fra-lin-028556,fra,lin,C'est une affaire extrême.,,,,,,,CC-BY-4.0,,,
fra-lin-028557,fra,lin,C'est un nom inhabituel.,,,,,,,CC-BY-4.0,,,
