example_id,source_lang,target_lang,source_text,target_text,domain,register,source_type,source_name,source_url,license,translator,review_status,notes
fra-swa-042741,fra,swa,Je dois m'en approcher.,,,,,,,CC-BY-4.0,,,
fra-swa-042742,fra,swa,"Je dois faire cela, je pense.",,,,,,,CC-BY-4.0,,,
fra-swa-042743,fra,swa,J'ai dû rêver.,,,,,,,CC-BY-4.0,,,
fra-swa-042744,fra,swa,J'ai besoin d'une couverture supplémentaire.,,,,,,,CC-BY-4.0,,,
fra-swa-042745,fra,swa,J'ai besoin de l'asile politique.,,,,,,,CC-BY-4.0,,,
fra-swa-042746,fra,swa,J'ai besoin de bons conseils.,,,,,,,CC-BY-4.0,,,
fra-swa-042747,fra,swa,J'ai besoin de manger quelque chose.,,,,,,,CC-BY-4.0,,,
fra-swa-042748,fra,swa,Il me faut quelque chose à manger.,,,,,,,CC-BY-4.0,,,
fra-swa-042749,fra,swa,Il faut qu'on me laisse seul.,,,,,,,CC-BY-4.0,,,
fra-swa-042750,fra,swa,Il faut qu'on me laisse seule.,,,,,,,CC-BY-4.0,,,
fra-swa-042751,fra,swa,Il me faut aller chercher quelque chose.,,,,,,,CC-BY-4.0,,,
fra-swa-042752,fra,swa,Il me faut aller quérir quelque chose.,,,,,,,CC-BY-4.0,,,
fra-swa-042753,fra,swa,J'ai besoin de voir ma famille.,,,,,,,CC-BY-4.0,,,
fra-swa-042754,fra,swa,J'ai besoin de prendre une douche.,,,,,,,CC-BY-4.0,,,
fra-swa-042755,fra,swa,J'ai besoin de te parler.,,,,,,,CC-BY-4.0,,,
fra-swa-042756,fra,swa,J'ai besoin de vous parler.,,,,,,,CC-BY-4.0,,,
fra-swa-042757,fra,swa,J'ai besoin de me laver les mains.,,,,,,,CC-BY-4.0,,,
fra-swa-042758,fra,swa,"Il faut que vous vous en alliez, maintenant.",,,,,,,CC-BY-4.0,,,
fra-swa-042759,fra,swa,"J'ai besoin que tu partes, maintenant.",,,,,,,CC-BY-4.0,,,
fra-swa-042760,fra,swa,"J'ai besoin que vous partiez, maintenant.",,,,,,,CC-BY-4.0,,,
fra-swa-042761,fra,swa,J'ai besoin de ta coopération.,,,,,,,CC-BY-4.0,,,
fra-swa-042762,fra,swa,J'ai besoin de votre coopération.,,,,,,,CC-BY-4.0,,,
fra-swa-042763,fra,swa,J'avais besoin que Tom fasse cela.,,,,,,,CC-BY-4.0,,,
fra-swa-042764,fra,swa,J'avais besoin de te parler.,,,,,,,CC-BY-4.0,,,
fra-swa-042765,fra,swa,Je ne fais jamais d'exercice.,,,,,,,CC-BY-4.0,,,
fra-swa-042766,fra,swa,Je n’ai jamais vraiment connu Tom.,,,,,,,CC-BY-4.0,,,
fra-swa-042767,fra,swa,Je n'ai jamais pensé à ça.,,,,,,,CC-BY-4.0,,,
fra-swa-042768,fra,swa,Je ne t'ai jamais dit de mentir.,,,,,,,CC-BY-4.0,,,
fra-swa-042769,fra,swa,Je ne vous ai jamais dit de mentir.,,,,,,,CC-BY-4.0,,,
fra-swa-042770,fra,swa,Je ne rends jamais visite à ma sœur.,,,,,,,CC-BY-4.0,,,
fra-swa-042771,fra,swa,Je n'ai plus besoin d'un prêt.,,,,,,,CC-BY-4.0,,,
fra-swa-042772,fra,swa,Je fais souvent de mauvais rêves.,,,,,,,CC-BY-4.0,,,
fra-swa-042773,fra,swa,Je fais souvent des cauchemars.,,,,,,,CC-BY-4.0,,,
fra-swa-042774,fra,swa,Je n'ai que quelques livres.,,,,,,,CC-BY-4.0,,,
fra-swa-042775,fra,swa,Je veux seulement t'aider.,,,,,,,CC-BY-4.0,,,
fra-swa-042776,fra,swa,Je veux seulement vous aider.,,,,,,,CC-BY-4.0,,,
fra-swa-042777,fra,swa,Je ne suis allé qu'une seule fois à l'intérieur.,,,,,,,CC-BY-4.0,,,
fra-swa-042778,fra,swa,Je ne suis allée qu'une seule fois à l'intérieur.,,,,,,,CC-BY-4.0,,,
fra-swa-042779,fra,swa,J'ai commandé de nouveaux meubles.,,,,,,,CC-BY-4.0,,,
fra-swa-042780,fra,swa,Je lui dois mon succès.,,,,,,,CC-BY-4.0,,,
fra-swa-042781,fra,swa,Je te dois tout mon succès.,,,,,,,CC-BY-4.0,,,
fra-swa-042782,fra,swa,Je vous dois tout mon succès.,,,,,,,CC-BY-4.0,,,
fra-swa-042783,fra,swa,Je vous dois de plates excuses.,,,,,,,CC-BY-4.0,,,
fra-swa-042784,fra,swa,Je te dois de plates excuses.,,,,,,,CC-BY-4.0,,,
fra-swa-042785,fra,swa,Je lui ai donné 5 dollars en paiement.,,,,,,,CC-BY-4.0,,,
fra-swa-042786,fra,swa,J'ai peint le portail en bleu.,,,,,,,CC-BY-4.0,,,
fra-swa-042787,fra,swa,Je suis passé devant quatre maisons.,,,,,,,CC-BY-4.0,,,
fra-swa-042788,fra,swa,Je joue au tennis tous les jours.,,,,,,,CC-BY-4.0,,,
fra-swa-042789,fra,swa,Je joue beaucoup au volley.,,,,,,,CC-BY-4.0,,,
fra-swa-042790,fra,swa,Je joue souvent au volley-ball.,,,,,,,CC-BY-4.0,,,
fra-swa-042791,fra,swa,Je préfère le mouton au bœuf.,,,,,,,CC-BY-4.0,,,
fra-swa-042792,fra,swa,Je préfère le printemps à l'automne.,,,,,,,CC-BY-4.0,,,
fra-swa-042793,fra,swa,Je préfère le faire seule.,,,,,,,CC-BY-4.0,,,
fra-swa-042794,fra,swa,Je préfère un temps plus chaud.,,,,,,,CC-BY-4.0,,,
fra-swa-042795,fra,swa,Je promets que je serai calme.,,,,,,,CC-BY-4.0,,,
fra-swa-042796,fra,swa,Je l'ai mis quelque part ici.,,,,,,,CC-BY-4.0,,,
fra-swa-042797,fra,swa,Je l'ai mise quelque part ici.,,,,,,,CC-BY-4.0,,,
fra-swa-042798,fra,swa,Je mets vos choix en doute.,,,,,,,CC-BY-4.0,,,
fra-swa-042799,fra,swa,Je mets tes choix en doute.,,,,,,,CC-BY-4.0,,,
fra-swa-042800,fra,swa,Je mets votre loyauté en doute.,,,,,,,CC-BY-4.0,,,
fra-swa-042801,fra,swa,Je mets ta loyauté en doute.,,,,,,,CC-BY-4.0,,,
fra-swa-042802,fra,swa,J'ai réagi de manière instinctive.,,,,,,,CC-BY-4.0,,,
fra-swa-042803,fra,swa,Je l'ai lu dans un magazine.,,,,,,,CC-BY-4.0,,,
fra-swa-042804,fra,swa,J'ai lu une de ses œuvres.,,,,,,,CC-BY-4.0,,,
fra-swa-042805,fra,swa,Je n'ai vraiment pas fait grand-chose.,,,,,,,CC-BY-4.0,,,
fra-swa-042806,fra,swa,Je ne vous envie vraiment pas.,,,,,,,CC-BY-4.0,,,
fra-swa-042807,fra,swa,Je ne t'envie vraiment pas.,,,,,,,CC-BY-4.0,,,
fra-swa-042808,fra,swa,Je ne le pense vraiment pas.,,,,,,,CC-BY-4.0,,,
fra-swa-042809,fra,swa,Je me suis vraiment bien amusé.,,,,,,,CC-BY-4.0,,,
fra-swa-042810,fra,swa,Je me suis vraiment bien amusée.,,,,,,,CC-BY-4.0,,,
fra-swa-042811,fra,swa,Il me faut vraiment y aller maintenant.,,,,,,,CC-BY-4.0,,,
fra-swa-042812,fra,swa,J'apprécie vraiment la vie urbaine.,,,,,,,CC-BY-4.0,,,
fra-swa-042813,fra,swa,J'aime vraiment cette fille.,,,,,,,CC-BY-4.0,,,
fra-swa-042814,fra,swa,J'apprécie vraiment cette fille.,,,,,,,CC-BY-4.0,,,
fra-swa-042815,fra,swa,Je vous apprécie vraiment beaucoup.,,,,,,,CC-BY-4.0,,,
fra-swa-042816,fra,swa,Je t'apprécie vraiment beaucoup.,,,,,,,CC-BY-4.0,,,
fra-swa-042817,fra,swa,J'apprécie vraiment votre travail.,,,,,,,CC-BY-4.0,,,
fra-swa-042818,fra,swa,J'apprécie vraiment ton travail.,,,,,,,CC-BY-4.0,,,
fra-swa-042819,fra,swa,J'aime vraiment ce que je fais.,,,,,,,CC-BY-4.0,,,
fra-swa-042820,fra,swa,Vous me manquez vraiment beaucoup.,,,,,,,CC-BY-4.0,,,
fra-swa-042821,fra,swa,J'ai vraiment besoin de l'argent.,,,,,,,CC-BY-4.0,,,
fra-swa-042822,fra,swa,J'ai vraiment besoin de ton aide.,,,,,,,CC-BY-4.0,,,
fra-swa-042823,fra,swa,J'ai vraiment besoin de votre aide.,,,,,,,CC-BY-4.0,,,
fra-swa-042824,fra,swa,J'ai reçu votre message.,,,,,,,CC-BY-4.0,,,
fra-swa-042825,fra,swa,J'ai reçu ton message.,,,,,,,CC-BY-4.0,,,
fra-swa-042826,fra,swa,Je me retiens de boire.,,,,,,,CC-BY-4.0,,,
fra-swa-042827,fra,swa,Je refuse d'accepter ça.,,,,,,,CC-BY-4.0,,,
fra-swa-042828,fra,swa,Je refuse d'accepter cela.,,,,,,,CC-BY-4.0,,,
fra-swa-042829,fra,swa,Je refuse de répondre à ça.,,,,,,,CC-BY-4.0,,,
fra-swa-042830,fra,swa,Je refusai de le croire.,,,,,,,CC-BY-4.0,,,
fra-swa-042831,fra,swa,J'ai refusé de le croire.,,,,,,,CC-BY-4.0,,,
fra-swa-042832,fra,swa,Je me suis refusé à le croire.,,,,,,,CC-BY-4.0,,,
fra-swa-042833,fra,swa,Je me refusai à le croire.,,,,,,,CC-BY-4.0,,,
fra-swa-042834,fra,swa,Je regrette d'avoir dit cela.,,,,,,,CC-BY-4.0,,,
fra-swa-042835,fra,swa,Je me souviens de ce sentiment.,,,,,,,CC-BY-4.0,,,
fra-swa-042836,fra,swa,Je me rappelle ce sentiment.,,,,,,,CC-BY-4.0,,,
fra-swa-042837,fra,swa,J'ai tout sacrifié.,,,,,,,CC-BY-4.0,,,
fra-swa-042838,fra,swa,J'ai dit que je t'aiderais.,,,,,,,CC-BY-4.0,,,
fra-swa-042839,fra,swa,J'ai dit que tout allait bien.,,,,,,,CC-BY-4.0,,,
fra-swa-042840,fra,swa,Je l'ai vu me regarder.,,,,,,,CC-BY-4.0,,,
fra-swa-042841,fra,swa,Je l'ai vu jouer au baseball.,,,,,,,CC-BY-4.0,,,
fra-swa-042842,fra,swa,Je l'ai vu en train de scier un arbre.,,,,,,,CC-BY-4.0,,,
fra-swa-042843,fra,swa,J'ai vu quelqu'un embrasser Tom.,,,,,,,CC-BY-4.0,,,
fra-swa-042844,fra,swa,Je vis des larmes dans ses yeux.,,,,,,,CC-BY-4.0,,,
fra-swa-042845,fra,swa,J'ai vu des larmes dans ses yeux.,,,,,,,CC-BY-4.0,,,
fra-swa-042846,fra,swa,J'ai vu le gâteau que tu as fait.,,,,,,,CC-BY-4.0,,,
fra-swa-042847,fra,swa,J'ai vu la voiture heurter un homme.,,,,,,,CC-BY-4.0,,,
fra-swa-042848,fra,swa,J'ai vu ce que votre chien a fait.,,,,,,,CC-BY-4.0,,,
fra-swa-042849,fra,swa,J'ai vu ce que ton chien a fait.,,,,,,,CC-BY-4.0,,,
fra-swa-042850,fra,swa,J'ai à peine fermé l'œil.,,,,,,,CC-BY-4.0,,,
fra-swa-042851,fra,swa,J'ai envoyé un message à Tom.,,,,,,,CC-BY-4.0,,,
fra-swa-042852,fra,swa,Je partage une chambre avec Tom.,,,,,,,CC-BY-4.0,,,
fra-swa-042853,fra,swa,J'aurais dû m'y attendre.,,,,,,,CC-BY-4.0,,,
fra-swa-042854,fra,swa,J'aurai dû mettre un manteau.,,,,,,,CC-BY-4.0,,,
fra-swa-042855,fra,swa,Je ne devrais pas rire.,,,,,,,CC-BY-4.0,,,
fra-swa-042856,fra,swa,Je lui ai montré qui était le patron.,,,,,,,CC-BY-4.0,,,
fra-swa-042857,fra,swa,J'ai montré ma chambre à Tom.,,,,,,,CC-BY-4.0,,,
fra-swa-042858,fra,swa,J'ai haussé les épaules.,,,,,,,CC-BY-4.0,,,
fra-swa-042859,fra,swa,J'ai claqué la porte.,,,,,,,CC-BY-4.0,,,
fra-swa-042860,fra,swa,J'ai dormi à bord du navire.,,,,,,,CC-BY-4.0,,,
fra-swa-042861,fra,swa,J'ai bien dormi cette nuit.,,,,,,,CC-BY-4.0,,,
fra-swa-042862,fra,swa,J'ai vendu mes livres à bas prix.,,,,,,,CC-BY-4.0,,,
fra-swa-042863,fra,swa,J'ai vendu mes livres à prix modique.,,,,,,,CC-BY-4.0,,,
fra-swa-042864,fra,swa,Je parle quelques langues.,,,,,,,CC-BY-4.0,,,
fra-swa-042865,fra,swa,Je parle un peu allemand.,,,,,,,CC-BY-4.0,,,
fra-swa-042866,fra,swa,Je parle d'expérience.,,,,,,,CC-BY-4.0,,,
fra-swa-042867,fra,swa,Je parle sur la base d'expérience.,,,,,,,CC-BY-4.0,,,
fra-swa-042868,fra,swa,Je parle par expérience.,,,,,,,CC-BY-4.0,,,
fra-swa-042869,fra,swa,J'ai fixé le plafond.,,,,,,,CC-BY-4.0,,,
fra-swa-042870,fra,swa,Je fixai le plafond.,,,,,,,CC-BY-4.0,,,
fra-swa-042871,fra,swa,Je crois encore en l'amour.,,,,,,,CC-BY-4.0,,,
fra-swa-042872,fra,swa,Je ne me sens toujours pas en sécurité.,,,,,,,CC-BY-4.0,,,
fra-swa-042873,fra,swa,J'ai étendu les jambes.,,,,,,,CC-BY-4.0,,,
fra-swa-042874,fra,swa,J'étendis les jambes.,,,,,,,CC-BY-4.0,,,
fra-swa-042875,fra,swa,J’ai étudié avant de dîner.,,,,,,,CC-BY-4.0,,,
fra-swa-042876,fra,swa,Je l'ai étudié à fond.,,,,,,,CC-BY-4.0,,,
fra-swa-042877,fra,swa,J'étudie l'anglais chez moi.,,,,,,,CC-BY-4.0,,,
fra-swa-042878,fra,swa,J'étudie à l'université.,,,,,,,CC-BY-4.0,,,
fra-swa-042879,fra,swa,J'ai soudain été pris de vertiges.,,,,,,,CC-BY-4.0,,,
fra-swa-042880,fra,swa,J'ai soudain été prise de vertiges.,,,,,,,CC-BY-4.0,,,
fra-swa-042881,fra,swa,Ma tête s'est tout à coup mise à tourner.,,,,,,,CC-BY-4.0,,,
fra-swa-042882,fra,swa,Ma tête s'est tout à coup mise à me tourner.,,,,,,,CC-BY-4.0,,,
fra-swa-042883,fra,swa,Je suggère que nous nous mettions en marche.,,,,,,,CC-BY-4.0,,,
fra-swa-042884,fra,swa,Je vous suggère de coopérer.,,,,,,,CC-BY-4.0,,,
fra-swa-042885,fra,swa,Je te suggère de coopérer.,,,,,,,CC-BY-4.0,,,
fra-swa-042886,fra,swa,Je suggère que vous vous mettiez en train.,,,,,,,CC-BY-4.0,,,
fra-swa-042887,fra,swa,Je suggère que tu te mettes en train.,,,,,,,CC-BY-4.0,,,
fra-swa-042888,fra,swa,Je suppose que ça pourrait fonctionner.,,,,,,,CC-BY-4.0,,,
fra-swa-042889,fra,swa,Je suppose que c'est ma faute.,,,,,,,CC-BY-4.0,,,
fra-swa-042890,fra,swa,Je suppose que nous pourrions marcher.,,,,,,,CC-BY-4.0,,,
fra-swa-042891,fra,swa,C'est moi qui suppose que vous avez raison.,,,,,,,CC-BY-4.0,,,
fra-swa-042892,fra,swa,C'est moi qui suppose que tu as raison.,,,,,,,CC-BY-4.0,,,
fra-swa-042893,fra,swa,Je présume que tu as faim.,,,,,,,CC-BY-4.0,,,
fra-swa-042894,fra,swa,Je présume que vous avez faim.,,,,,,,CC-BY-4.0,,,
fra-swa-042895,fra,swa,J’imagine que tu as faim.,,,,,,,CC-BY-4.0,,,
fra-swa-042896,fra,swa,Je nage presque tous les jours.,,,,,,,CC-BY-4.0,,,
fra-swa-042897,fra,swa,Je prends un bain chaque jour.,,,,,,,CC-BY-4.0,,,
fra-swa-042898,fra,swa,Je retire ce que j’ai dit.,,,,,,,CC-BY-4.0,,,
fra-swa-042899,fra,swa,Je pense que je suis surmené.,,,,,,,CC-BY-4.0,,,
fra-swa-042900,fra,swa,Je pense que je suis surmenée.,,,,,,,CC-BY-4.0,,,
fra-swa-042901,fra,swa,Je pense que je peux faire mieux.,,,,,,,CC-BY-4.0,,,
fra-swa-042902,fra,swa,Je pense pouvoir faire mieux.,,,,,,,CC-BY-4.0,,,
fra-swa-042903,fra,swa,Je pense que j'ai une carie.,,,,,,,CC-BY-4.0,,,
fra-swa-042904,fra,swa,Je pense que je connais ce type.,,,,,,,CC-BY-4.0,,,
fra-swa-042905,fra,swa,Je crois que je vois quelque chose.,,,,,,,CC-BY-4.0,,,
fra-swa-042906,fra,swa,Je pense que je vois quelque chose.,,,,,,,CC-BY-4.0,,,
fra-swa-042907,fra,swa,Je pense que le comprends.,,,,,,,CC-BY-4.0,,,
fra-swa-042908,fra,swa,Je pense que je préférerais marcher.,,,,,,,CC-BY-4.0,,,
fra-swa-042909,fra,swa,Je pense que je deviens fou.,,,,,,,CC-BY-4.0,,,
fra-swa-042910,fra,swa,Je pense que Tom m'a cru.,,,,,,,CC-BY-4.0,,,
fra-swa-042911,fra,swa,Je pense que Tom peut faire cela.,,,,,,,CC-BY-4.0,,,
fra-swa-042912,fra,swa,Je crois que Tom est un lâche.,,,,,,,CC-BY-4.0,,,
fra-swa-042913,fra,swa,Je pense que Tom triche.,,,,,,,CC-BY-4.0,,,
fra-swa-042914,fra,swa,Je pense que Tom est généreux.,,,,,,,CC-BY-4.0,,,
fra-swa-042915,fra,swa,Je pense que Tom est impoli.,,,,,,,CC-BY-4.0,,,
fra-swa-042916,fra,swa,Je pense que Tom est fiable.,,,,,,,CC-BY-4.0,,,
fra-swa-042917,fra,swa,Je pense que Tom dort.,,,,,,,CC-BY-4.0,,,
fra-swa-042918,fra,swa,Je crois que Tom est peut-être mort.,,,,,,,CC-BY-4.0,,,
fra-swa-042919,fra,swa,Je pense qu'il se peut que Tom soit blessé.,,,,,,,CC-BY-4.0,,,
fra-swa-042920,fra,swa,Je pense qu'il se peut que Tom soit malade.,,,,,,,CC-BY-4.0,,,
fra-swa-042921,fra,swa,Je crois que Tom doit partir.,,,,,,,CC-BY-4.0,,,
fra-swa-042922,fra,swa,Je pense souvent à Tom.,,,,,,,CC-BY-4.0,,,
fra-swa-042923,fra,swa,Je pense beaucoup à elle.,,,,,,,CC-BY-4.0,,,
fra-swa-042924,fra,swa,Je pense fort à elle.,,,,,,,CC-BY-4.0,,,
fra-swa-042925,fra,swa,Je pense souvent à elle.,,,,,,,CC-BY-4.0,,,
fra-swa-042926,fra,swa,Je pense souvent à lui.,,,,,,,CC-BY-4.0,,,
fra-swa-042927,fra,swa,Je pense souvent à vous.,,,,,,,CC-BY-4.0,,,
fra-swa-042928,fra,swa,Je pense souvent à toi.,,,,,,,CC-BY-4.0,,,
fra-swa-042929,fra,swa,Je pense qu'il va réussir.,,,,,,,CC-BY-4.0,,,
fra-swa-042930,fra,swa,Je pense que ça va bien.,,,,,,,CC-BY-4.0,,,
fra-swa-042931,fra,swa,Je pense que mes parents savent.,,,,,,,CC-BY-4.0,,,
fra-swa-042932,fra,swa,Je pense que c'est excitant.,,,,,,,CC-BY-4.0,,,
fra-swa-042933,fra,swa,Je pense que c'est parfait.,,,,,,,CC-BY-4.0,,,
fra-swa-042934,fra,swa,Je pense qu'il nous faut parler.,,,,,,,CC-BY-4.0,,,
fra-swa-042935,fra,swa,Je pense qu'il nous faut discuter.,,,,,,,CC-BY-4.0,,,
fra-swa-042936,fra,swa,Je pense qu'on nous a menti.,,,,,,,CC-BY-4.0,,,
fra-swa-042937,fra,swa,Je pense que tout va bien pour nous.,,,,,,,CC-BY-4.0,,,
fra-swa-042938,fra,swa,Je pense que nous sommes voisins.,,,,,,,CC-BY-4.0,,,
fra-swa-042939,fra,swa,Je pense qu'on est voisins.,,,,,,,CC-BY-4.0,,,
fra-swa-042940,fra,swa,"Je pense que nous sommes en sécurité, ici.",,,,,,,CC-BY-4.0,,,
fra-swa-042941,fra,swa,Je pense que nous sommes trop jeunes.,,,,,,,CC-BY-4.0,,,
fra-swa-042942,fra,swa,Je pense que tu devrais démissionner.,,,,,,,CC-BY-4.0,,,
fra-swa-042943,fra,swa,Je pense que vous devriez démissionner.,,,,,,,CC-BY-4.0,,,
fra-swa-042944,fra,swa,Je pense que tu devrais nager.,,,,,,,CC-BY-4.0,,,
fra-swa-042945,fra,swa,Je pense que vous devriez nager.,,,,,,,CC-BY-4.0,,,
fra-swa-042946,fra,swa,Je pense que tu ferais mieux de t'en aller.,,,,,,,CC-BY-4.0,,,
fra-swa-042947,fra,swa,Je pense que vous feriez mieux de vous en aller.,,,,,,,CC-BY-4.0,,,
fra-swa-042948,fra,swa,Je pense que tu ferais mieux d'y aller.,,,,,,,CC-BY-4.0,,,
fra-swa-042949,fra,swa,Je pense que vous feriez mieux d'y aller.,,,,,,,CC-BY-4.0,,,
fra-swa-042950,fra,swa,Je pense que tu es un idiot.,,,,,,,CC-BY-4.0,,,
fra-swa-042951,fra,swa,Je pense que tu bluffes.,,,,,,,CC-BY-4.0,,,
fra-swa-042952,fra,swa,Je pensais avoir entendu de la musique.,,,,,,,CC-BY-4.0,,,
fra-swa-042953,fra,swa,Je pensais entendre de la musique.,,,,,,,CC-BY-4.0,,,
fra-swa-042954,fra,swa,Je pensais avoir vu un fantôme.,,,,,,,CC-BY-4.0,,,
fra-swa-042955,fra,swa,Je pensais voir un fantôme.,,,,,,,CC-BY-4.0,,,
fra-swa-042956,fra,swa,Je pensais être à l'heure.,,,,,,,CC-BY-4.0,,,
fra-swa-042957,fra,swa,Je pensais que tout le monde savait.,,,,,,,CC-BY-4.0,,,
fra-swa-042958,fra,swa,J'ai pensé qu'il pourrait venir.,,,,,,,CC-BY-4.0,,,
fra-swa-042959,fra,swa,Je pensais qu'il était honnête.,,,,,,,CC-BY-4.0,,,
fra-swa-042960,fra,swa,J'ai pensé qu'il était honnête.,,,,,,,CC-BY-4.0,,,
fra-swa-042961,fra,swa,Je pensais qu'il viendrait.,,,,,,,CC-BY-4.0,,,
fra-swa-042962,fra,swa,Je pensais que c'était une blague.,,,,,,,CC-BY-4.0,,,
fra-swa-042963,fra,swa,Je pensais qu'il s'agissait d'une blague.,,,,,,,CC-BY-4.0,,,
fra-swa-042964,fra,swa,J'ai pensé que c'était stupide.,,,,,,,CC-BY-4.0,,,
fra-swa-042965,fra,swa,Je pensai que c'était stupide.,,,,,,,CC-BY-4.0,,,
fra-swa-042966,fra,swa,Je n'en ai rien pensé.,,,,,,,CC-BY-4.0,,,
fra-swa-042967,fra,swa,Je pensais que c'était la mienne.,,,,,,,CC-BY-4.0,,,
fra-swa-042968,fra,swa,Je pensais que c'était le mien.,,,,,,,CC-BY-4.0,,,
fra-swa-042969,fra,swa,Je pensais que nous pouvions parler.,,,,,,,CC-BY-4.0,,,
fra-swa-042970,fra,swa,Je pensais que nous pourrions parler.,,,,,,,CC-BY-4.0,,,
fra-swa-042971,fra,swa,Je pensais que nous pouvions discuter.,,,,,,,CC-BY-4.0,,,
fra-swa-042972,fra,swa,Je pensais que nous pourrions discuter.,,,,,,,CC-BY-4.0,,,
fra-swa-042973,fra,swa,Je pensais que nous pouvions nous entretenir.,,,,,,,CC-BY-4.0,,,
fra-swa-042974,fra,swa,Je pensais que nous pourrions nous entretenir.,,,,,,,CC-BY-4.0,,,
fra-swa-042975,fra,swa,Je pensais que nous avions un accord.,,,,,,,CC-BY-4.0,,,
fra-swa-042976,fra,swa,Je pensais que nous étions heureux.,,,,,,,CC-BY-4.0,,,
fra-swa-042977,fra,swa,Je pensais que nous étions heureuses.,,,,,,,CC-BY-4.0,,,
fra-swa-042978,fra,swa,Je pensais que tu étais allé chez toi.,,,,,,,CC-BY-4.0,,,
fra-swa-042979,fra,swa,Je pensais que vous étiez allé chez vous.,,,,,,,CC-BY-4.0,,,
fra-swa-042980,fra,swa,Je pensais que vous étiez allés chez vous.,,,,,,,CC-BY-4.0,,,
fra-swa-042981,fra,swa,Je pensais que vous étiez allée chez vous.,,,,,,,CC-BY-4.0,,,
fra-swa-042982,fra,swa,Je pensais que vous étiez allées chez vous.,,,,,,,CC-BY-4.0,,,
fra-swa-042983,fra,swa,Je pensais que tu étais allée chez toi.,,,,,,,CC-BY-4.0,,,
fra-swa-042984,fra,swa,Je pensais que tu étais mort.,,,,,,,CC-BY-4.0,,,
fra-swa-042985,fra,swa,J'ai pensé que tu serais ici.,,,,,,,CC-BY-4.0,,,
fra-swa-042986,fra,swa,Je pensais que tu avais changé.,,,,,,,CC-BY-4.0,,,
fra-swa-042987,fra,swa,Je pensais que vous aviez changé.,,,,,,,CC-BY-4.0,,,
fra-swa-042988,fra,swa,Je pensais que tu l'apprécierais.,,,,,,,CC-BY-4.0,,,
fra-swa-042989,fra,swa,Je pensais que vous l'apprécieriez.,,,,,,,CC-BY-4.0,,,
fra-swa-042990,fra,swa,J'ai dit à Tom de l'ignorer.,,,,,,,CC-BY-4.0,,,
fra-swa-042991,fra,swa,J'ai dit à tout le monde de se baisser.,,,,,,,CC-BY-4.0,,,
fra-swa-042992,fra,swa,Je lui ai dit la grande nouvelle.,,,,,,,CC-BY-4.0,,,
fra-swa-042993,fra,swa,Je t'ai dit que j'étais le meilleur.,,,,,,,CC-BY-4.0,,,
fra-swa-042994,fra,swa,Je l'ai prise en photo.,,,,,,,CC-BY-4.0,,,
fra-swa-042995,fra,swa,J'ai essayé encore et encore.,,,,,,,CC-BY-4.0,,,
fra-swa-042996,fra,swa,J'ai essayé de le remonter.,,,,,,,CC-BY-4.0,,,
fra-swa-042997,fra,swa,J'essayai de le remonter.,,,,,,,CC-BY-4.0,,,
fra-swa-042998,fra,swa,J'ai essayé de lui remonter le moral.,,,,,,,CC-BY-4.0,,,
fra-swa-042999,fra,swa,J'essayai de lui remonter le moral.,,,,,,,CC-BY-4.0,,,
fra-swa-043000,fra,swa,J'espère que nous sommes tout seuls.,,,,,,,CC-BY-4.0,,,
fra-swa-043001,fra,swa,J'espère que nous sommes toutes seules.,,,,,,,CC-BY-4.0,,,
fra-swa-043002,fra,swa,J'ai éteint la lumière.,,,,,,,CC-BY-4.0,,,
fra-swa-043003,fra,swa,Je comprends tout à fait.,,,,,,,CC-BY-4.0,,,
fra-swa-043004,fra,swa,"Je comprends tout, désormais.",,,,,,,CC-BY-4.0,,,
fra-swa-043005,fra,swa,J'utilise ceci tout le temps.,,,,,,,CC-BY-4.0,,,
fra-swa-043006,fra,swa,D'habitude je fais la vaisselle.,,,,,,,CC-BY-4.0,,,
fra-swa-043007,fra,swa,Je me lève d'habitude à six heures.,,,,,,,CC-BY-4.0,,,
fra-swa-043008,fra,swa,Je me lève usuellement à six heures.,,,,,,,CC-BY-4.0,,,
fra-swa-043009,fra,swa,Je veux que Tom revienne.,,,,,,,CC-BY-4.0,,,
fra-swa-043010,fra,swa,Je veux que Tom lise ceci.,,,,,,,CC-BY-4.0,,,
fra-swa-043011,fra,swa,Je veux une paire de gants.,,,,,,,CC-BY-4.0,,,
fra-swa-043012,fra,swa,Je veux un bonbon.,,,,,,,CC-BY-4.0,,,
fra-swa-043013,fra,swa,Je veux davantage d'information.,,,,,,,CC-BY-4.0,,,
fra-swa-043014,fra,swa,Je veux des informations.,,,,,,,CC-BY-4.0,,,
fra-swa-043015,fra,swa,Je veux quelque chose de mieux.,,,,,,,CC-BY-4.0,,,
fra-swa-043016,fra,swa,Je veux quelque chose de meilleur.,,,,,,,CC-BY-4.0,,,
fra-swa-043017,fra,swa,Je veux manger quelque chose.,,,,,,,CC-BY-4.0,,,
fra-swa-043018,fra,swa,Je veux manger un truc.,,,,,,,CC-BY-4.0,,,
fra-swa-043019,fra,swa,Je veux que cette pièce soit scellée.,,,,,,,CC-BY-4.0,,,
fra-swa-043020,fra,swa,Je veux que ce soit le vôtre.,,,,,,,CC-BY-4.0,,,
fra-swa-043021,fra,swa,Je veux que ce soit le tien.,,,,,,,CC-BY-4.0,,,
